file_path,folder,mono_probability,prediction,uncertain,label_studio_id,
D:/MMA_LabelledData/Sliced\Unusable\tile_x018_y013_cell_0002_slide1_3.png,Unusable,0.5251,Monocyte,TRUE,494913,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0169_slide1_5.png,Clustered_cell,0.5257,Monocyte,TRUE,59718,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0043_slide2_3.png,Monocyte_without_RBC,0.5259,Monocyte,TRUE,60867,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0026_slide2_4.png,Clustered_cell,0.5259,Monocyte,TRUE,62582,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0074_slide2_4.png,Clustered_cell,0.526,Monocyte,TRUE,57331,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0229_slide1_6.png,Clustered_cell,0.526,Monocyte,TRUE,59960,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0001_slide2_3.png,Lymphocyte,0.5262,Monocyte,TRUE,56167,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0032_slide2_4.png,Monocyte_without_RBC,0.5264,Monocyte,TRUE,64563,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y001_cell_0168_slide1_4.png,Unusable,0.5266,Monocyte,TRUE,57838,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0104_slide1_6.png,Clustered_cell,0.5269,Monocyte,TRUE,67274,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0119_slide1_6.png,Unusable,0.527,Monocyte,TRUE,65492,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0111_slide1_4.png,Unusable,0.5273,Monocyte,TRUE,221662,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0018_slide2_3.png,Monocyte_without_RBC,0.5274,Monocyte,TRUE,220613,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y011_cell_0012_slide1_1.png,Clustered_cell,0.5276,Monocyte,TRUE,494559,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0116_slide1_6.png,Clustered_cell,0.5281,Monocyte,TRUE,57656,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0008_slide2_4.png,Clustered_cell,0.5281,Monocyte,TRUE,56336,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x018_y003_cell_0031_slide1_1.png,Monocyte_with_RBC,0.5282,Monocyte,TRUE,491956,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0004_slide2_3.png,Clustered_cell,0.5283,Monocyte,TRUE,64067,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0099_slide1_2.png,Monocyte_without_RBC,0.5285,Monocyte,TRUE,221573,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y004_cell_0012_slide1_2.png,Lymphocyte,0.5286,Monocyte,TRUE,62358,unusable
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0012_slide1_8.png,Unusable,0.5287,Monocyte,TRUE,66196,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x001_y003_cell_0011_slide3_7.png,Monocyte_with_RBC,0.5287,Monocyte,TRUE,60402,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y001_cell_0001_slide1_4.png,Unusable,0.5289,Monocyte,TRUE,56160,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0218_slide1_2.png,Monocyte_without_RBC,0.529,Monocyte,TRUE,59913,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0011_slide2_8.png,Monocyte_without_RBC,0.5291,Monocyte,TRUE,62353,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0066_slide1_1.png,Clustered_cell,0.5293,Monocyte,TRUE,65004,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0034_slide2_1.png,Unusable,0.5297,Monocyte,TRUE,64591,Clustered cell
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0115_slide2_3.png,Monocyte_without_RBC,0.5299,Monocyte,TRUE,57653,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0072_slide2_2.png,Clustered_cell,0.5299,Monocyte,TRUE,61186,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0125_slide1_3.png,Unusable,0.5301,Monocyte,TRUE,65526,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0178_slide1_6.png,Clustered_cell,0.5303,Monocyte,TRUE,63730,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0049_slide1_6.png,Clustered_cell,0.5303,Monocyte,TRUE,57028,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y003_cell_0332_slide1_2.png,Monocyte_without_RBC,0.5304,Monocyte,TRUE,220228,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0060_slide2_6.png,Monocyte_without_RBC,0.5305,Monocyte,TRUE,221219,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y007_cell_0002_slide3_8.png,Unusable,0.5308,Monocyte,TRUE,68086,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0133_slide1_2.png,Monocyte_without_RBC,0.5309,Monocyte,TRUE,469842,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0213_slide1_4.png,Clustered_cell,0.5309,Monocyte,TRUE,219926,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0026_slide2_3.png,Monocyte_without_RBC,0.5313,Monocyte,TRUE,58547,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0205_slide1_4.png,Monocyte_without_RBC,0.5319,Monocyte,TRUE,65771,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y004_cell_0097_slide1_2.png,Unusable,0.5327,Monocyte,TRUE,221557,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y001_cell_0009_slide1_3.png,Unusable,0.5331,Monocyte,TRUE,56351,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0095_slide1_6.png,Monocyte_without_RBC,0.5331,Monocyte,TRUE,65301,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0061_slide1_2.png,Monocyte_without_RBC,0.5332,Monocyte,TRUE,66878,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0047_slide1_2.png,Clustered_cell,0.5333,Monocyte,TRUE,56998,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0169_slide1_1.png,Clustered_cell,0.5333,Monocyte,TRUE,469998,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0045_slide2_7.png,Monocyte_without_RBC,0.5335,Monocyte,TRUE,221019,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0025_slide2_2.png,Monocyte_without_RBC,0.5336,Monocyte,TRUE,220724,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0137_slide1_3.png,Monocyte_without_RBC,0.5338,Monocyte,TRUE,469863,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0192_slide1_4.png,Clustered_cell,0.5342,Monocyte,TRUE,479939,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0023_slide2_4.png,Clustered_cell,0.5343,Monocyte,TRUE,62540,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0269_slide1_2.png,Clustered_cell,0.5349,Monocyte,TRUE,220129,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0097_slide1_2.png,Monocyte_without_RBC,0.5352,Monocyte,TRUE,61393,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0064_slide2_2.png,Unusable,0.5355,Monocyte,TRUE,61107,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0165_slide1_6.png,Unusable,0.5355,Monocyte,TRUE,63678,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0021_slide2_4.png,Clustered_cell,0.5357,Monocyte,TRUE,64388,
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y003_cell_0256_slide1_5.png,RBC alone,0.5357,Monocyte,TRUE,62059,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0054_slide1_5.png,Monocyte_without_RBC,0.5361,Monocyte,TRUE,64868,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0055_slide2_2.png,Clustered_cell,0.5361,Monocyte,TRUE,62976,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0055_slide2_1.png,Monocyte_without_RBC,0.5363,Monocyte,TRUE,58912,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0165_slide1_4.png,Clustered_cell,0.5364,Monocyte,TRUE,67691,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0025_slide2_4.png,Monocyte_without_RBC,0.5366,Monocyte,TRUE,66406,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0034_slide1_1.png,Clustered_cell,0.5366,Monocyte,TRUE,64583,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0034_slide1_8.png,Monocyte_without_RBC,0.5366,Monocyte,TRUE,62690,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0048_slide2_4.png,Lymphocyte,0.5368,Monocyte,TRUE,57021,rbc alone
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0307_slide1_5.png,Lymphocyte,0.5368,Monocyte,TRUE,58047,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y004_cell_0201_slide1_6.png,Clustered_cell,0.5369,Monocyte,TRUE,222091,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0028_slide1_2.png,Clustered_cell,0.5369,Monocyte,TRUE,58566,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0078_slide1_7.png,Monocyte_without_RBC,0.537,Monocyte,TRUE,221396,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0055_slide2_3.png,Monocyte_without_RBC,0.5371,Monocyte,TRUE,58914,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y014_cell_0007_slide1_1.png,Clustered_cell,0.5373,Monocyte,TRUE,495180,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y013_cell_0059_slide1_5.png,Clustered_cell,0.5373,Monocyte,TRUE,495112,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0065_slide2_4.png,Lymphocyte,0.5374,Monocyte,TRUE,59026,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0105_slide1_5.png,Clustered_cell,0.5376,Monocyte,TRUE,57596,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0002_slide3_4.png,Unusable,0.5377,Monocyte,TRUE,60217,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0007_slide2_6.png,Clustered_cell,0.5379,Monocyte,TRUE,64139,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0065_slide2_4.png,Monocyte_without_RBC,0.5386,Monocyte,TRUE,57240,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y006_cell_0173_slide1_5.png,Clustered_cell,0.5387,Monocyte,TRUE,479868,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0028_slide1_6.png,Monocyte_without_RBC,0.5389,Monocyte,TRUE,64494,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0090_slide1_5.png,Unusable,0.5391,Monocyte,TRUE,65250,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0058_slide2_2.png,Clustered_cell,0.5392,Monocyte,TRUE,61046,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0304_slide1_4.png,Clustered_cell,0.5394,Monocyte,TRUE,65917,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0057_slide2_3.png,Monocyte_without_RBC,0.5394,Monocyte,TRUE,57137,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0027_slide2_4.png,Monocyte_without_RBC,0.5398,Monocyte,TRUE,60644,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0048_slide1_8.png,Monocyte_without_RBC,0.5399,Monocyte,TRUE,58827,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0010_slide2_3.png,Monocyte_without_RBC,0.5401,Monocyte,TRUE,64202,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0001_slide2_5.png,Monocyte_without_RBC,0.5402,Monocyte,TRUE,65973,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0118_slide1_2.png,Clustered_cell,0.5404,Monocyte,TRUE,65483,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y003_cell_0178_slide1_1.png,Unusable,0.5405,Monocyte,TRUE,219784,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0019_slide2_4.png,Clustered_cell,0.5406,Monocyte,TRUE,56575,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y011_cell_0015_slide1_1.png,Clustered_cell,0.5408,Monocyte,TRUE,494571,x
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y001_cell_0022_slide1_4.png,Unusable,0.5409,Monocyte,TRUE,56622,Clustered cell
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0022_slide2_8.png,Lymphocyte,0.5409,Monocyte,TRUE,56633,rbc alone
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0007_slide1_7.png,Lymphocyte,0.541,Monocyte,TRUE,56307,rbc alone
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0001_slide2_7.png,Monocyte_without_RBC,0.541,Monocyte,TRUE,220291,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0027_slide1_5.png,Clustered_cell,0.5412,Monocyte,TRUE,56713,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y007_cell_0002_slide2_8.png,Monocyte_without_RBC,0.5415,Monocyte,TRUE,68078,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0052_slide1_4.png,Clustered_cell,0.5416,Monocyte,TRUE,62935,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0050_slide2_7.png,Monocyte_without_RBC,0.5416,Monocyte,TRUE,66758,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0251_slide1_6.png,Clustered_cell,0.5418,Monocyte,TRUE,60048,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0084_slide2_1.png,Unusable,0.5418,Monocyte,TRUE,67095,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0062_slide2_2.png,Monocyte_without_RBC,0.542,Monocyte,TRUE,58991,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0041_slide2_4.png,Monocyte_without_RBC,0.5422,Monocyte,TRUE,56930,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0122_slide1_5.png,Clustered_cell,0.5423,Monocyte,TRUE,57685,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y006_cell_0127_slide1_3.png,Clustered_cell,0.5423,Monocyte,TRUE,67459,
D:/MMA_LabelledData/Sliced\Unusable\tile_x007_y003_cell_0232_slide1_1.png,Unusable,0.5424,Monocyte,TRUE,220000,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0164_slide1_6.png,Monocyte_without_RBC,0.5425,Monocyte,TRUE,57828,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0036_slide2_4.png,Monocyte_without_RBC,0.5428,Monocyte,TRUE,220890,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0133_slide2_2.png,Clustered_cell,0.543,Monocyte,TRUE,61664,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0014_slide1_7.png,Monocyte_without_RBC,0.543,Monocyte,TRUE,220545,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0008_slide2_8.png,Monocyte_without_RBC,0.5432,Monocyte,TRUE,58259,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0143_slide2_2.png,Clustered_cell,0.5433,Monocyte,TRUE,65619,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y002_cell_0063_slide2_1.png,Monocyte_without_RBC,0.5434,Monocyte,TRUE,59001,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0164_slide1_4.png,Clustered_cell,0.5434,Monocyte,TRUE,65686,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0003_slide2_2.png,Monocyte_without_RBC,0.5435,Monocyte,TRUE,60231,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0011_slide2_3.png,Clustered_cell,0.5436,Monocyte,TRUE,64222,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0314_slide1_2.png,Clustered_cell,0.5437,Monocyte,TRUE,220210,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y002_cell_0231_slide1_6.png,Unusable,0.544,Monocyte,TRUE,59968,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0018_slide2_1.png,Clustered_cell,0.5441,Monocyte,TRUE,56553,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0027_slide1_3.png,Monocyte_without_RBC,0.5443,Monocyte,TRUE,66427,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0118_slide1_5.png,Clustered_cell,0.5444,Monocyte,TRUE,59430,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0140_slide1_5.png,Clustered_cell,0.5445,Monocyte,TRUE,59562,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0030_slide2_4.png,Lymphocyte,0.5447,Monocyte,TRUE,56770,rbc alone
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x017_y002_cell_0139_slide1_8.png,Monocyte_without_RBC,0.5451,Monocyte,TRUE,469875,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y002_cell_0042_slide2_4.png,Lymphocyte,0.5452,Monocyte,TRUE,58758,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0083_slide2_1.png,Monocyte_without_RBC,0.5455,Monocyte,TRUE,63256,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0023_slide2_4.png,Monocyte_without_RBC,0.5457,Monocyte,TRUE,66376,
D:/MMA_LabelledData/Sliced\RBC alone\tile_x001_y002_cell_0073_slide2_3.png,RBC alone,0.5459,Monocyte,TRUE,59113,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0132_slide1_5.png,Clustered_cell,0.546,Monocyte,TRUE,59514,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0061_slide2_2.png,Clustered_cell,0.5462,Monocyte,TRUE,58980,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0005_slide2_7.png,Monocyte_without_RBC,0.5464,Monocyte,TRUE,66068,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0060_slide1_6.png,Clustered_cell,0.5465,Monocyte,TRUE,61064,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y002_cell_0017_slide2_6.png,Clustered_cell,0.5465,Monocyte,TRUE,58419,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0025_slide2_8.png,Lymphocyte,0.5468,Monocyte,TRUE,56687,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0144_slide1_2.png,Clustered_cell,0.5469,Monocyte,TRUE,469897,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0042_slide2_3.png,Monocyte_without_RBC,0.5469,Monocyte,TRUE,220973,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0021_slide2_1.png,Unusable,0.5469,Monocyte,TRUE,60557,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y003_cell_0011_slide1_2.png,Monocyte_without_RBC,0.547,Monocyte,TRUE,60387,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0002_slide2_4.png,Monocyte_without_RBC,0.5471,Monocyte,TRUE,65996,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0063_slide2_7.png,Monocyte_without_RBC,0.5471,Monocyte,TRUE,66906,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0059_slide2_3.png,Monocyte_without_RBC,0.5472,Monocyte,TRUE,221205,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y003_cell_0020_slide2_2.png,Clustered_cell,0.5472,Monocyte,TRUE,60543,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0012_slide2_3.png,Monocyte_without_RBC,0.5472,Monocyte,TRUE,64240,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y001_cell_0014_slide2_4.png,Monocyte_without_RBC,0.5473,Monocyte,TRUE,56476,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0045_slide2_2.png,Monocyte_without_RBC,0.5473,Monocyte,TRUE,221014,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0057_slide1_4.png,Clustered_cell,0.5475,Monocyte,TRUE,64903,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y004_cell_0013_slide1_7.png,Unusable,0.5476,Monocyte,TRUE,62382,Clustered cell
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0006_slide2_8.png,Lymphocyte,0.5479,Monocyte,TRUE,56292,unusable
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0162_slide1_4.png,Clustered_cell,0.5482,Monocyte,TRUE,63664,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0128_slide1_2.png,Clustered_cell,0.5483,Monocyte,TRUE,469814,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0122_slide1_5.png,Monocyte_without_RBC,0.5483,Monocyte,TRUE,63494,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0007_slide2_3.png,Monocyte_without_RBC,0.5484,Monocyte,TRUE,66104,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y006_cell_0020_slide1_7.png,Unusable,0.5484,Monocyte,TRUE,66326,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0086_slide2_7.png,Monocyte_without_RBC,0.5484,Monocyte,TRUE,65215,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y001_cell_0141_slide1_4.png,Clustered_cell,0.5488,Monocyte,TRUE,57757,
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y005_cell_0001_slide3_2.png,Unusable,0.5488,Monocyte,TRUE,64002,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0006_slide2_8.png,Monocyte_without_RBC,0.5494,Monocyte,TRUE,62249,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y006_cell_0012_slide2_4.png,Monocyte_without_RBC,0.5494,Monocyte,TRUE,66200,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x007_y004_cell_0040_slide2_2.png,Monocyte_without_RBC,0.5495,Monocyte,TRUE,220944,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y003_cell_0098_slide1_6.png,Lymphocyte,0.5497,Monocyte,TRUE,61405,MonocytewithoutRBC
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y013_cell_0003_slide1_1.png,Clustered_cell,0.5498,Monocyte,TRUE,494916,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x018_y012_cell_0006_slide1_4.png,Monocyte_without_RBC,0.5498,Monocyte,TRUE,494735,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0228_slide1_6.png,Clustered_cell,0.5498,Monocyte,TRUE,219987,
D:/MMA_LabelledData/Sliced\Monocyte_with_RBC\tile_x018_y005_cell_0115_slide1_1.png,Monocyte_with_RBC,0.5502,Monocyte,TRUE,492922,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y005_cell_0084_slide1_2.png,Monocyte_without_RBC,0.5503,Monocyte,TRUE,65187,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x017_y002_cell_0124_slide1_1.png,Clustered_cell,0.5507,Monocyte,TRUE,469789,
D:/MMA_LabelledData/Sliced\Lymphocyte\tile_x001_y001_cell_0175_slide1_5.png,Lymphocyte,0.551,Monocyte,TRUE,57860,Clustered cell
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y005_cell_0079_slide1_6.png,Clustered_cell,0.5511,Monocyte,TRUE,65141,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x001_y004_cell_0073_slide1_3.png,Clustered_cell,0.5512,Monocyte,TRUE,63171,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x018_y014_cell_0010_slide1_4.png,Clustered_cell,0.5513,Monocyte,TRUE,495194,
D:/MMA_LabelledData/Sliced\Monocyte_without_RBC\tile_x001_y004_cell_0049_slide2_3.png,Monocyte_without_RBC,0.5518,Monocyte,TRUE,62903,
D:/MMA_LabelledData/Sliced\Clustered_cell\tile_x007_y003_cell_0230_slide1_6.png,Clustered_cell,0.5527,Monocyte,TRUE,219995,
D:/MMA_LabelledData/Sliced\Unusable\tile_x017_y006_cell_0177_slide1_5.png,Unusable,0.5531,Monocyte,TRUE,479888,Clustered cell
D:/MMA_LabelledData/Sliced\Unusable\tile_x001_y003_cell_0053_slide1_2.png,Unusable,0.5532,Monocyte,TRUE,60983,
D:/MMA_LabelledData/Sliced\Unusable\tile_x018_y013_cell_0097_slide1_5.png,Unusable,0.5532,Monocyte,TRUE,495152,
